"y3_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"0228-001","KILIMANJARO","ROMBO","OLELE",250,"ROMBO",0,3.23999999999999,1,8.38
"0228-003","KILIMANJARO","ROMBO","OLELE",250,"ROMBO",0,3.23999999999999,1,8.38
"0229-001","KILIMANJARO","ROMBO","OLELE",250,"ROMBO",0,3.23999999999999,1,8.38
"0230-001","KILIMANJARO","ROMBO","OLELE",250,"ROMBO",0,3.23999999999999,1,8.38
"0231-001","KILIMANJARO","ROMBO","OLELE",250,"ROMBO",0,3.23999999999999,1,8.38
"0232-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0233-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0234-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0235-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0236-002","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0237-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0238-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0239-001","KILIMANJARO","ROMBO","KIRONGO SAMANGA",251,"ROMBO",0,3.23999999999999,1,8.38
"0240-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0241-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0241-004","KILIMANJARO","MWANGA","KILEO",244,"MWANGA",1,61.47,1,60.32
"0242-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0243-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0243-003","PWANI","KIBAHA","TUMBI",549,"KIBAHA MJINI",1,13.93,1,33.96
"0244-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0245-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0246-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0246-004","ARUSHA","ARUSHA","SOMBETINI",14,"ARUSHA  MJINI",0,19.23,NA,NA
"0247-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0248-001","KILIMANJARO","MWANGA","MSANGENI",242,"MWANGA",1,61.47,1,60.32
"0250-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0251-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0253-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0254-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0255-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0256-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0257-001","KILIMANJARO","MWANGA","KWAKOA",243,"MWANGA",1,61.47,1,60.32
"0258-001","KILIMANJARO","MWANGA","MWANGA",245,"MWANGA",1,61.47,1,60.32
"0259-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0260-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0260-002","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0261-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0262-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0263-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0264-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0264-003","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0265-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0266-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0267-001","KILIMANJARO","SAME","NDUNGU",254,"SAME MASHARIKI",1,24.64,1,45.95
"0267-005","ARUSHA","ARUMERU","KIRANYI",3,"ARUMERU MAGHARIBI",1,13.53,1,7.75
"0268-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0269-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0270-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0270-008","DAR-ES-SALAAM","TEMEKE","CHANG'OMBE",89,"TEMEKE",1,24.35,1,24.31
"0270-009","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"0270-011","DAR-ES-SALAAM","KINONDONI","KINONDONI",54,"KINONDONI",1,22.99,1,22.07
"0271-001","KIGOMA","KASULU","MURUFITI",209,"KASULU MJINI",0,13.07,0,14.22
"0272-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0273-003","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0274-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0275-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0275-004","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0276-001","KILIMANJARO","SAME","MAKANYA",255,"SAME MAGHARIBI",1,68.71,1,57.89
"0276-005","KILIMANJARO","SAME","SUJI",256,"SAME MAGHARIBI",1,68.71,1,57.89
"0277-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0278-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0278-002","DAR-ES-SALAAM","KINONDONI","MBEZI",62,"UBUNGO",0,12.03,1,2.19
"0279-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0280-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0281-001","DODOMA","KONGWA","ZOISSA",118,"KONGWA",1,100,1,81.15
"0282-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0283-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0283-003","KILIMANJARO","MOSHI URBAN","MSARANGA",239,"MOSHI MJINI",0,25.85,0,12.11
"0284-001","ARUSHA","ARUSHA","SOKONI",16,"ARUSHA  MJINI",0,19.23,NA,NA
"0284-002","ARUSHA","ARUSHA","THEMI",18,"ARUSHA  MJINI",0,19.23,NA,NA
"0285-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0286-001","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",0,20.95,1,9.41999999999999
"0287-001","MOROGORO","MOROGORO URBAN","MBUYUNI",404,"MOROGORO MJINI",1,38.25,1,28.09
"0288-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0289-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0290-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0291-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0292-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0293-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0294-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0295-001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,20.6,1,18.11
"0295-002","MWANZA","ILEMELA","ILEMELA",493,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"0296-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0297-001","SINGIDA","SINGIDA URBAN","KINDAI",715,"SINGIDA MJINI",1,67.82,1,53.49
"0298-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0299-001","DAR-ES-SALAAM","ILALA","UKONGA",36,"UKONGA",1,20.73,1,17.51
"0300-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0301-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0302-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0303-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0304-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0305-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0306-001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",0,20.95,1,9.41999999999999
"0307-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0308-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0308-002","DAR-ES-SALAAM","KINONDONI","BUNJU",65,"KAWE",0,8.91,1,4.87
"0309-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0310-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0311-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0312-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0313-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0313-003","MWANZA","ILEMELA","NYAKATO",494,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"0313-004","MWANZA","ILEMELA","PASIANSI",495,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"0314-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0315-001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",0,9.46,1,31.41
"0316-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0317-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0318-001","KILIMANJARO","MOSHI URBAN","PASUA",240,"MOSHI MJINI",0,25.85,0,12.11
"0319-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0320-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0321-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0322-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0323-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0324-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0325-001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,31.64,1,35.2
"0326-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0327-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0328-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0329-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0330-001","KILIMANJARO","MWANGA","MWANIKO",246,"MWANGA",1,61.47,1,60.32
"0331-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0332-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0332-005","ARUSHA","ARUMERU","MAKIBA",8,"ARUMERU MASHARIKI",1,27.9,1,19.64
"0334-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0335-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0336-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0338-001","KILIMANJARO","HAI","HAI MJINI",231,"HAI",0,9.46,1,31.41
"0339-002","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0339-007","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0339-010","DAR-ES-SALAAM","KINONDONI","KIJITONYAMA",61,"KINONDONI",1,22.99,1,22.07
"0340-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0341-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0342-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0343-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0344-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0344-003","DAR-ES-SALAAM","ILALA","TABATA",41,"UKONGA",1,20.73,1,17.51
"0344-008","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0345-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0346-001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0346-003","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0346-004","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0347-001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0348-001","ARUSHA","ARUMERU","LANGARINI",9,"ARUMERU MAGHARIBI",1,13.53,1,7.75
"0349-001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0350-001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0350-003","TANGA","LUSHOTO","KWAI",784,"LUSHOTO",1,69.4,1,70.56
"0351-001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0352-001","KILIMANJARO","SAME","SAME MJINI",257,"SAME MAGHARIBI",1,68.71,1,57.89
"0352-010","KILIMANJARO","MOSHI URBAN","KALOLENI",241,"MOSHI MJINI",0,25.85,0,12.11
"0353-001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,69.4,1,70.56
"0353-003","KILIMANJARO","HAI","SIHA MAGHARIBI",232,"SIHA",1,31.64,1,35.2
"0354-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0355-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0356-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0356-006","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0357-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0358-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0358-002","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0359-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0360-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0361-001","DAR-ES-SALAAM","TEMEKE","CHAMAZI",90,"KIGAMBONI",1,26.47,1,30.76
"0362-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0363-001","DAR-ES-SALAAM","ILALA","CHANIKA",43,"UKONGA",1,20.73,1,17.51
"0364-001","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0364-002","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0365-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0366-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0367-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0368-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0368-003","TANGA","MUHEZA","PANDE",789,"MUHEZA",1,62.85,1,67.28
"0369-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0370-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0371-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0372-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0373-001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,70.38,1,51.72
"0374-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0375-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0376-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0377-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0378-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0379-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0380-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0382-001","DAR-ES-SALAAM","KINONDONI","MAKUMBUSHO",50,"KINONDONI",1,22.99,1,22.07
"0382-002","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0382-003","DAR-ES-SALAAM","KINONDONI","KIGOGO",56,"KINONDONI",1,22.99,1,22.07
"0383-001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,77.84,1,73.35
"0384-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0385-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0386-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0387-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0387-002","DAR-ES-SALAAM","TEMEKE","KISARAWE II",91,"KIGAMBONI",1,26.47,1,30.76
"0388-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0389-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0390-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0391-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0391-003","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0391-009","ARUSHA","ARUMERU","OLDONYO SAMBU",10,"ARUMERU MAGHARIBI",1,13.53,1,7.75
"0392-001","DAR-ES-SALAAM","KINONDONI","KIGOGO",56,"KINONDONI",1,22.99,1,22.07
"0393-001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0394-002","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,62.85,1,67.28
"0395-002","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0396-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0397-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0398-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0399-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0400-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0401-001","MTWARA","MASASI","MWENA",428,"MASASI",1,48.69,1,50.81
"0402-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0403-002","TANGA","MUHEZA","TINGENI",790,"MUHEZA",1,62.85,1,67.28
"0404-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0405-001","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,62.85,1,67.28
"0405-004","DAR-ES-SALAAM","TEMEKE","KEKO",92,"TEMEKE",1,24.35,1,24.31
"0406-002","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0406-003","DAR-ES-SALAAM","KINONDONI","KIGOGO",56,"KINONDONI",1,22.99,1,22.07
"0407-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0407-008","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0407-010","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0408-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0408-002","TANGA","TANGA","MABOKWENI",800,"TANGA MJINI",1,22.11,1,31.08
"0409-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0410-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0411-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0412-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0413-001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,22.11,1,31.08
"0413-003","PWANI","BAGAMOYO","DUNDA",543,"BAGAMOYO",1,62.91,1,64.39
"0414-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0414-005","MBEYA","MBOZI","TUNDUMA",370,"MBOZI MASHARIKI",1,20.49,1,36.72
"0415-001","MARA","MUSOMA URBAN","KIGERA",334,"MUSOMA MJINI",0,21.46,0,4.77
"0416-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0417-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0418-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0419-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0420-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0421-001","TANGA","PANGANI","BWENI",794,"PANGANI",1,31.29,1,49.02
"0422-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0423-002","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0423-003","TANGA","PANGANI","MKWAJA",796,"PANGANI",1,31.29,1,49.02
"0423-004","TANGA","PANGANI","KIPUMBWI",797,"PANGANI",1,31.29,1,49.02
"0424-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0425-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0426-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0427-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0428-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0428-007","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0429-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0430-001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,31.29,1,49.02
"0431-001","TANGA","PANGANI","BUSHIRI",798,"PANGANI",1,31.29,1,49.02
"0432-001","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0433-002","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0434-001","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0435-002","TANGA","MUHEZA","TINGENI",790,"MUHEZA",1,62.85,1,67.28
"0436-001","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0437-001","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0438-001","TANGA","HANDENI","KANG'ATA",773,"HANDENI",1,56.38,1,65.08
"0439-001","DAR-ES-SALAAM","ILALA","KIPAWA",39,"UKONGA",1,20.73,1,17.51
"0440-001","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0441-002","TANGA","HANDENI","MKATA",774,"HANDENI",1,56.38,1,65.08
"0441-003","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,56.38,1,65.08
"0442-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0443-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0444-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0445-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0445-003","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0446-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0446-002","TANGA","MUHEZA","MKUZI",791,"MUHEZA",1,62.85,1,67.28
"0447-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0448-001","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,56.38,1,65.08
"0449-001","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0450-001","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,56.38,1,65.08
"0451-001","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,24.35,1,24.31
